window,phase,phase_idx,seq,query,op_type,exec_ms
32,Spectroscopic,1,971,SpecObj,SELECT,4085.7709
32,Spectroscopic,1,972,SpecPhotoAll,SELECT,255.5299
32,Spectroscopic,1,973,SpecObj,SELECT,259.5113
32,Spectroscopic,1,974,SpecPhotoAll,SELECT,33.5686
32,Spectroscopic,1,975,SpecObj,SELECT,562.5175
32,Spectroscopic,1,976,SpecPhotoAll,SELECT,2302.7125
32,Spectroscopic,1,977,SpecObj,SELECT,1289.3921
32,Spectroscopic,1,978,SpecObj,SELECT,848.7516
32,Spectroscopic,1,979,SpecObj,SELECT,1382.856
32,Spectroscopic,1,980,PlateX,SELECT,630.4972
32,Spectroscopic,1,981,SpecLine,SELECT,311.2334
33,Spectroscopic,1,982,SpecLine,SELECT,469.9031
33,Spectroscopic,1,983,SpecLine,SELECT,179.1279
33,Spectroscopic,1,984,SpecObj,SELECT,510.1368
33,Spectroscopic,1,985,SpecObj,SELECT,259.2034
33,Spectroscopic,1,986,SpecLine,SELECT,4869.2359
33,Spectroscopic,1,987,SpecObj,SELECT,1037.4787
33,Spectroscopic,1,988,SpecObj,SELECT,1527.6959
33,Spectroscopic,1,989,SpecLine,SELECT,63.4794
33,Spectroscopic,1,990,SpecObj,SELECT,837.618
33,Spectroscopic,1,991,PlateX,SELECT,344.2164
33,Spectroscopic,1,992,SpecObj,SELECT,1559.0412
33,Spectroscopic,1,993,SpecLine,SELECT,725.1558
33,Spectroscopic,1,994,SpecLine,SELECT,390.1283
33,Spectroscopic,1,995,SpecPhotoAll,SELECT,138.8416
33,Spectroscopic,1,996,SpecObj,SELECT,461.7728
33,Spectroscopic,1,997,SpecObj,SELECT,1197.9153
33,Spectroscopic,1,998,SpecPhotoAll,SELECT,1657.3888
33,Spectroscopic,1,999,SpecPhotoAll,SELECT,293.8183
33,Spectroscopic,1,1000,SpecLine,SELECT,3939.1262
33,Spectroscopic,1,1001,SpecObj,SELECT,1104.8418
33,Spectroscopic,1,1002,SpecLine,SELECT,182.2028
33,Spectroscopic,1,1003,SpecPhotoAll,SELECT,149.8155
33,Spectroscopic,1,1004,SpecObj,SELECT,363.8348
33,Spectroscopic,1,1005,SpecObj,SELECT,293.1758
33,Spectroscopic,1,1006,SpecLine,SELECT,635.2383
33,Spectroscopic,1,1007,SpecLine,SELECT,419.2083
33,Spectroscopic,1,1008,SpecLine,SELECT,315.3447
33,Spectroscopic,1,1009,SpecLine,SELECT,101.5368
33,Spectroscopic,1,1010,SpecObj,SELECT,746.6781
34,Spectroscopic,1,1011,SpecLine,SELECT,271.0439
34,Spectroscopic,1,1012,SpecObj,SELECT,225.9271
34,Spectroscopic,1,1013,SpecLine,SELECT,270.0312
34,Spectroscopic,1,1014,SpecPhotoAll,SELECT,519.5982
34,Spectroscopic,1,1015,SpecPhotoAll,SELECT,185.0552
34,Spectroscopic,1,1016,SpecObj,SELECT,524.0881
34,Spectroscopic,1,1017,SpecLine,SELECT,47.7044
34,Spectroscopic,1,1018,SpecLine,SELECT,179.3016
34,Spectroscopic,1,1019,SpecLine,SELECT,87.1385
34,Spectroscopic,1,1020,SpecPhotoAll,SELECT,1095.5071
34,Spectroscopic,1,1021,SpecLine,SELECT,206.3379
34,Spectroscopic,1,1022,SpecObj,SELECT,702.4764
34,Spectroscopic,1,1023,SpecPhotoAll,SELECT,75.5599
34,Spectroscopic,1,1024,SpecLine,SELECT,1627.6646
34,Spectroscopic,1,1025,SpecObj,SELECT,441.7937
34,Spectroscopic,1,1026,SpecObj,SELECT,2687.0421
34,Spectroscopic,1,1027,PlateX,SELECT,397.3617
34,Spectroscopic,1,1028,SpecObj,SELECT,102.5162
34,Spectroscopic,1,1029,SpecObj,SELECT,161.3403
34,Spectroscopic,1,1030,SpecObj,SELECT,324.2915
34,Spectroscopic,1,1031,SpecPhotoAll,SELECT,166.5355
34,Spectroscopic,1,1032,SpecObj,SELECT,988.2991
34,Spectroscopic,1,1033,SpecPhotoAll,SELECT,429.7063
34,Spectroscopic,1,1034,SpecLine,SELECT,168.2655
34,Spectroscopic,1,1035,SpecObj,SELECT,843.3725
34,Spectroscopic,1,1036,SpecObj,SELECT,287.5815
34,Spectroscopic,1,1037,SpecLine,SELECT,805.9883
34,Spectroscopic,1,1038,SpecPhotoAll,SELECT,249.2413
34,Spectroscopic,1,1039,SpecObj,SELECT,656.5624
34,Spectroscopic,1,1040,PlateX,SELECT,278.8069
34,Spectroscopic,1,1041,SpecLine,SELECT,988.6544
34,Spectroscopic,1,1042,SpecObj,SELECT,76.8499
34,Spectroscopic,1,1043,SpecObj,SELECT,129.8693
34,Spectroscopic,1,1044,SpecPhotoAll,SELECT,351.0225
34,Spectroscopic,1,1045,SpecObj,SELECT,214.3308
34,Spectroscopic,1,1046,SpecObj,SELECT,271.3862
34,Spectroscopic,1,1047,SpecLine,SELECT,731.9797
34,Spectroscopic,1,1048,SpecLine,SELECT,266.4206
34,Spectroscopic,1,1049,SpecObj,SELECT,541.8406
34,Spectroscopic,1,1050,SpecPhotoAll,SELECT,178.2424
34,Spectroscopic,1,1051,SpecLine,SELECT,64.8153
34,Spectroscopic,1,1052,SpecLine,SELECT,801.0588
34,Spectroscopic,1,1053,SpecObj,SELECT,2069.1109
35,Spectroscopic,1,1054,SpecObj,SELECT,840.3214
35,Spectroscopic,1,1055,SpecObj,SELECT,803.8076
35,Spectroscopic,1,1056,SpecObj,SELECT,1076.6331
35,Spectroscopic,1,1057,SpecLine,SELECT,361.4503
35,Spectroscopic,1,1058,SpecPhotoAll,SELECT,246.3453
35,Spectroscopic,1,1059,SpecPhotoAll,SELECT,663.6594
35,Spectroscopic,1,1060,SpecObj,SELECT,1000.0462
35,Spectroscopic,1,1061,SpecObj,SELECT,1207.0718
35,Spectroscopic,1,1062,SpecPhotoAll,SELECT,1586.8884
35,Spectroscopic,1,1063,SpecLine,SELECT,911.1736
35,Spectroscopic,1,1064,SpecObj,SELECT,234.7885
35,Spectroscopic,1,1065,SpecObj,SELECT,490.0876
35,Spectroscopic,1,1066,PlateX,SELECT,450.9543
35,Spectroscopic,1,1067,SpecLine,SELECT,407.4363
35,Spectroscopic,1,1068,SpecPhotoAll,SELECT,664.9528
35,Spectroscopic,1,1069,SpecLine,SELECT,332.3804
35,Spectroscopic,1,1070,SpecPhotoAll,SELECT,332.8137
35,Spectroscopic,1,1071,SpecPhotoAll,SELECT,2216.6315
35,Spectroscopic,1,1072,SpecObj,SELECT,378.7924
35,Spectroscopic,1,1073,SpecLine,SELECT,1068.6129
35,Spectroscopic,1,1074,SpecObj,SELECT,1133.9142
35,Spectroscopic,1,1075,SpecObj,SELECT,502.8107
35,Spectroscopic,1,1076,SpecPhotoAll,SELECT,344.6498
35,Spectroscopic,1,1077,SpecObj,SELECT,184.3873
35,Spectroscopic,1,1078,SpecPhotoAll,SELECT,93.7159
35,Spectroscopic,1,1079,SpecObj,SELECT,712.026
35,Spectroscopic,1,1080,SpecPhotoAll,SELECT,582.2824
35,Spectroscopic,1,1081,SpecPhotoAll,SELECT,819.5328
35,Spectroscopic,1,1082,SpecPhotoAll,SELECT,260.2383
35,Spectroscopic,1,1083,SpecObj,SELECT,2486.3616
35,Spectroscopic,1,1084,SpecObj,SELECT,632.5816
36,Spectroscopic,1,1085,PlateX,SELECT,420.5033
36,Spectroscopic,1,1086,PlateX,SELECT,1833.7993
36,Spectroscopic,1,1087,PlateX,SELECT,172.8832
36,Spectroscopic,1,1088,SpecLine,SELECT,599.1815
36,Spectroscopic,1,1089,SpecObj,SELECT,615.4936
36,Spectroscopic,1,1090,SpecObj,SELECT,717.6217
36,Spectroscopic,1,1091,SpecLine,SELECT,475.6219
36,Spectroscopic,1,1092,SpecLine,SELECT,568.5813
36,Spectroscopic,1,1093,SpecLine,SELECT,169.4575
36,Spectroscopic,1,1094,SpecObj,SELECT,1387.2909
36,Spectroscopic,1,1095,SpecObj,SELECT,964.1038
36,Spectroscopic,1,1096,PlateX,SELECT,547.7548
36,Spectroscopic,1,1097,PlateX,SELECT,987.2422
36,Spectroscopic,1,1098,PlateX,SELECT,1435.3239
36,Spectroscopic,1,1099,PlateX,SELECT,707.52
36,Spectroscopic,1,1100,PlateX,SELECT,2815.2127
36,Spectroscopic,1,1101,SpecLine,SELECT,766.395
36,Spectroscopic,1,1102,PlateX,SELECT,192.3984
36,Spectroscopic,1,1103,PlateX,SELECT,522.279
36,Spectroscopic,1,1104,SpecLine,SELECT,1027.0654
36,Spectroscopic,1,1105,SpecObj,SELECT,1436.8167
36,Spectroscopic,1,1106,SpecLine,SELECT,485.0423
36,Spectroscopic,1,1107,SpecObj,SELECT,179.8739
36,Spectroscopic,1,1108,PlateX,SELECT,338.0357
36,Spectroscopic,1,1109,SpecObj,SELECT,121.7793
36,Spectroscopic,1,1110,SpecLine,SELECT,846.702
36,Spectroscopic,1,1111,SpecLine,SELECT,283.4389
37,Spectroscopic,1,1112,SpecLine,SELECT,350.8575
37,Spectroscopic,1,1113,PlateX,SELECT,1509.5736
37,Spectroscopic,1,1114,SpecPhotoAll,SELECT,388.3122
37,Spectroscopic,1,1115,SpecLine,SELECT,166.0658
37,Spectroscopic,1,1116,SpecObj,SELECT,405.3661
37,Spectroscopic,1,1117,PlateX,SELECT,1195.9337
37,Spectroscopic,1,1118,SpecObj,SELECT,332.7669
37,Spectroscopic,1,1119,PlateX,SELECT,238.2523
37,Spectroscopic,1,1120,SpecLine,SELECT,372.7411
37,Spectroscopic,1,1121,PlateX,SELECT,170.519
37,Spectroscopic,1,1122,SpecObj,SELECT,350.4509
37,Spectroscopic,1,1123,SpecObj,SELECT,254.0999
37,Spectroscopic,1,1124,SpecPhotoAll,SELECT,3475.206
37,Spectroscopic,1,1125,SpecObj,SELECT,73.1101
37,Spectroscopic,1,1126,PlateX,SELECT,191.6885
37,Spectroscopic,1,1127,SpecLine,SELECT,238.0959
37,Spectroscopic,1,1128,SpecObj,SELECT,171.4887
37,Spectroscopic,1,1129,SpecLine,SELECT,604.7613
37,Spectroscopic,1,1130,SpecObj,SELECT,214.8466
37,Spectroscopic,1,1131,SpecObj,SELECT,111.5046
37,Spectroscopic,1,1132,PlateX,SELECT,448.9524
37,Spectroscopic,1,1133,SpecObj,SELECT,316.006
37,Spectroscopic,1,1134,SpecObj,SELECT,223.5938
37,Spectroscopic,1,1135,SpecLine,SELECT,1469.0634
37,Spectroscopic,1,1136,SpecObj,SELECT,624.3296
37,Spectroscopic,1,1137,SpecObj,SELECT,560.5613
37,Spectroscopic,1,1138,SpecPhotoAll,SELECT,637.6526
37,Spectroscopic,1,1139,SpecObj,SELECT,607.0408
37,Spectroscopic,1,1140,SpecObj,SELECT,330.4857
38,Spectroscopic,1,1141,PlateX,SELECT,290.2826
38,Spectroscopic,1,1142,PlateX,SELECT,952.3318
38,Spectroscopic,1,1143,SpecPhotoAll,SELECT,459.9268
38,Spectroscopic,1,1144,SpecPhotoAll,SELECT,185.7155
38,Spectroscopic,1,1145,SpecObj,SELECT,148.2886
38,Spectroscopic,1,1146,SpecObj,SELECT,1173.2445
38,Spectroscopic,1,1147,SpecPhotoAll,SELECT,344.2638
38,Spectroscopic,1,1148,PlateX,SELECT,30.7114
38,Spectroscopic,1,1149,SpecObj,SELECT,364.3013
38,Spectroscopic,1,1150,PlateX,SELECT,761.9487
38,Spectroscopic,1,1151,PlateX,SELECT,144.5772
38,Spectroscopic,1,1152,SpecPhotoAll,SELECT,428.7182
38,Spectroscopic,1,1153,SpecPhotoAll,SELECT,466.719
38,Spectroscopic,1,1154,SpecObj,SELECT,151.8008
38,Spectroscopic,1,1155,SpecPhotoAll,SELECT,1288.117
38,Spectroscopic,1,1156,SpecLine,SELECT,474.2251
38,Spectroscopic,1,1157,SpecPhotoAll,SELECT,288.9809
38,Spectroscopic,1,1158,PlateX,SELECT,346.3343
38,Spectroscopic,1,1159,PlateX,SELECT,129.2841
38,Spectroscopic,1,1160,SpecPhotoAll,SELECT,124.9931
38,Spectroscopic,1,1161,PlateX,SELECT,266.1059
38,Spectroscopic,1,1162,SpecPhotoAll,SELECT,280.7586
38,Spectroscopic,1,1163,SpecPhotoAll,SELECT,326.4786
38,Spectroscopic,1,1164,PlateX,SELECT,1412.1432
38,Spectroscopic,1,1165,SpecObj,SELECT,722.5717
38,Spectroscopic,1,1166,SpecObj,SELECT,81.5543
38,Spectroscopic,1,1167,SpecPhotoAll,SELECT,1146.0581
38,Spectroscopic,1,1168,SpecObj,SELECT,264.3096
39,Spectroscopic,1,1169,SpecObj,SELECT,215.9358
39,Spectroscopic,1,1170,PlateX,SELECT,249.5932
39,Spectroscopic,1,1171,SpecObj,SELECT,247.6946
39,Spectroscopic,1,1172,SpecLine,SELECT,78.3186
39,Spectroscopic,1,1173,SpecObj,SELECT,848.2219
39,Spectroscopic,1,1174,SpecObj,SELECT,963.8665
39,Spectroscopic,1,1175,SpecLine,SELECT,323.7929
39,Spectroscopic,1,1176,SpecLine,SELECT,274.5661
39,Spectroscopic,1,1177,SpecObj,SELECT,665.3551
39,Spectroscopic,1,1178,SpecLine,SELECT,613.357
39,Spectroscopic,1,1179,SpecObj,SELECT,1562.5214
39,Spectroscopic,1,1180,SpecObj,SELECT,633.3207
39,Spectroscopic,1,1181,SpecObj,SELECT,570.3737
39,Spectroscopic,1,1182,SpecLine,SELECT,407.37
39,Spectroscopic,1,1183,SpecObj,SELECT,240.0798
39,Spectroscopic,1,1184,SpecLine,SELECT,1527.8722
39,Spectroscopic,1,1185,SpecLine,SELECT,198.8963
39,Spectroscopic,1,1186,SpecLine,SELECT,1086.0837
39,Spectroscopic,1,1187,SpecLine,SELECT,240.9126
39,Spectroscopic,1,1188,SpecObj,SELECT,319.9712
39,Spectroscopic,1,1189,SpecObj,SELECT,226.0588
39,Spectroscopic,1,1190,SpecObj,SELECT,965.6718
39,Spectroscopic,1,1191,SpecObj,SELECT,166.7142
39,Spectroscopic,1,1192,SpecPhotoAll,SELECT,444.8922
39,Spectroscopic,1,1193,SpecLine,SELECT,71.9514
39,Spectroscopic,1,1194,SpecObj,SELECT,116.9283
39,Spectroscopic,1,1195,SpecObj,SELECT,290.6194
39,Spectroscopic,1,1196,SpecObj,SELECT,249.5311
39,Spectroscopic,1,1197,SpecObj,SELECT,249.2035
39,Spectroscopic,1,1198,SpecObj,SELECT,813.9367
39,Spectroscopic,1,1199,SpecObj,SELECT,861.6567
39,Spectroscopic,1,1200,SpecObj,SELECT,527.9631
39,Spectroscopic,1,1201,SpecPhotoAll,SELECT,159.4799
40,CrossMatch,2,1202,Match,SELECT,2384.6479
40,CrossMatch,2,1203,Zone,SELECT,1979.2622
40,CrossMatch,2,1204,fGetNearbyObj,SELECT,6736.374
40,CrossMatch,2,1205,Neighbors,SELECT,4351.0657
40,CrossMatch,2,1206,Neighbors,SELECT,515.7822
40,CrossMatch,2,1207,Neighbors,SELECT,858.3521
40,CrossMatch,2,1208,fGetNearbyObj,SELECT,5832.3825
40,CrossMatch,2,1209,Neighbors,SELECT,10067.8537
40,CrossMatch,2,1210,Match,SELECT,2421.3456
40,CrossMatch,2,1211,fGetNearbyObj,SELECT,11973.5099
40,CrossMatch,2,1212,Neighbors,SELECT,2103.5848
40,CrossMatch,2,1213,fGetNearbyObj,SELECT,621.5719
40,CrossMatch,2,1214,Neighbors,SELECT,3863.9374
40,CrossMatch,2,1215,Neighbors,SELECT,71071.2003
40,CrossMatch,2,1216,fGetNearbyObj,SELECT,399.8706
40,CrossMatch,2,1217,Neighbors,SELECT,11329.6241
40,CrossMatch,2,1218,Match,SELECT,3592.8136
40,CrossMatch,2,1219,Neighbors,SELECT,801.9018
40,CrossMatch,2,1220,Neighbors,SELECT,186.0369
40,CrossMatch,2,1221,Neighbors,SELECT,122.5608
40,CrossMatch,2,1222,Neighbors,SELECT,948.9608
40,CrossMatch,2,1223,Neighbors,SELECT,2909.3652
40,CrossMatch,2,1224,Neighbors,SELECT,5284.6332
41,CrossMatch,2,1225,Match,SELECT,815.8182
41,CrossMatch,2,1226,Match,SELECT,423.0632
41,CrossMatch,2,1227,Neighbors,SELECT,1986.9204
41,CrossMatch,2,1228,Neighbors,SELECT,4770.7428
41,CrossMatch,2,1229,Neighbors,SELECT,334.3536
41,CrossMatch,2,1230,Neighbors,SELECT,949.071
41,CrossMatch,2,1231,fGetNearbyObj,SELECT,1899.6331
41,CrossMatch,2,1232,Match,SELECT,1852.0432
41,CrossMatch,2,1233,fGetNearbyObj,SELECT,3472.5775
41,CrossMatch,2,1234,fGetNearbyObj,SELECT,17422.3434
41,CrossMatch,2,1235,fGetNearbyObj,SELECT,123.7121
41,CrossMatch,2,1236,Neighbors,SELECT,18648.4321
41,CrossMatch,2,1237,Neighbors,SELECT,16271.0893
41,CrossMatch,2,1238,Neighbors,SELECT,5402.3152
41,CrossMatch,2,1239,Neighbors,SELECT,2366.4525
41,CrossMatch,2,1240,Neighbors,SELECT,834.3501
41,CrossMatch,2,1241,fGetNearbyObj,SELECT,5314.8833
41,CrossMatch,2,1242,Neighbors,SELECT,2520.4272
41,CrossMatch,2,1243,Neighbors,SELECT,1243.9321
41,CrossMatch,2,1244,Neighbors,SELECT,5133.8488
41,CrossMatch,2,1245,Neighbors,SELECT,6423.1421
41,CrossMatch,2,1246,Neighbors,SELECT,67.5292
41,CrossMatch,2,1247,fGetNearbyObj,SELECT,9956.2161
41,CrossMatch,2,1248,fGetNearbyObj,SELECT,734.4563
41,CrossMatch,2,1249,Neighbors,SELECT,8251.8437
41,CrossMatch,2,1250,fGetNearbyObj,SELECT,1271.4539
41,CrossMatch,2,1251,fGetNearbyObj,SELECT,2374.6263
41,CrossMatch,2,1252,fGetNearbyObj,SELECT,3001.7806
41,CrossMatch,2,1253,fGetNearbyObj,SELECT,7354.9154
41,CrossMatch,2,1254,Neighbors,SELECT,4473.088
41,CrossMatch,2,1255,Neighbors,SELECT,1219.5741
41,CrossMatch,2,1256,fGetNearbyObj,SELECT,140.639
41,CrossMatch,2,1257,Neighbors,SELECT,3420.2464
41,CrossMatch,2,1258,Neighbors,SELECT,2255.7551
41,CrossMatch,2,1259,fGetNearbyObj,SELECT,394.2923
41,CrossMatch,2,1260,Neighbors,SELECT,2605.3508
41,CrossMatch,2,1261,Neighbors,SELECT,1870.5581
42,CrossMatch,2,1262,Zone,SELECT,705.488
42,CrossMatch,2,1263,fGetNearbyObj,SELECT,869.4679
42,CrossMatch,2,1264,Neighbors,SELECT,1623.4732
42,CrossMatch,2,1265,Neighbors,SELECT,1429.7476
42,CrossMatch,2,1266,fGetNearbyObj,SELECT,370.3184
42,CrossMatch,2,1267,fGetNearbyObj,SELECT,9964.1618
42,CrossMatch,2,1268,Neighbors,SELECT,12127.1813
42,CrossMatch,2,1269,Neighbors,SELECT,9513.4744
42,CrossMatch,2,1270,Neighbors,SELECT,12744.838
42,CrossMatch,2,1271,Match,SELECT,31833.2701
42,CrossMatch,2,1272,Neighbors,SELECT,720.7165
42,CrossMatch,2,1273,Neighbors,SELECT,29650.3618
42,CrossMatch,2,1274,Neighbors,SELECT,1210.8225
42,CrossMatch,2,1275,Zone,SELECT,4126.6888
42,CrossMatch,2,1276,fGetNearbyObj,SELECT,282.1956
42,CrossMatch,2,1277,Match,SELECT,1037.9204
42,CrossMatch,2,1278,fGetNearbyObj,SELECT,6453.5952
42,CrossMatch,2,1279,Neighbors,SELECT,4392.0767
42,CrossMatch,2,1280,Neighbors,SELECT,1183.3534
42,CrossMatch,2,1281,fGetNearbyObj,SELECT,2084.7349
42,CrossMatch,2,1282,Neighbors,SELECT,915.9341
42,CrossMatch,2,1283,Neighbors,SELECT,6429.3397
42,CrossMatch,2,1284,Match,SELECT,155.4503
42,CrossMatch,2,1285,Zone,SELECT,10954.2527
42,CrossMatch,2,1286,Neighbors,SELECT,724.4153
42,CrossMatch,2,1287,Neighbors,SELECT,1836.9907
42,CrossMatch,2,1288,Zone,SELECT,354.2787
42,CrossMatch,2,1289,Zone,SELECT,2508.7676
42,CrossMatch,2,1290,fGetNearbyObj,SELECT,3591.1617
42,CrossMatch,2,1291,Neighbors,SELECT,2775.4118
42,CrossMatch,2,1292,Neighbors,SELECT,3242.767
42,CrossMatch,2,1293,Neighbors,SELECT,1611.5306
42,CrossMatch,2,1294,fGetNearbyObj,SELECT,1658.3886
43,CrossMatch,2,1295,Neighbors,SELECT,589.2869
43,CrossMatch,2,1296,fGetNearbyObj,SELECT,1650.8973
43,CrossMatch,2,1297,Match,SELECT,461.2812
43,CrossMatch,2,1298,fGetNearbyObj,SELECT,1023.0918
43,CrossMatch,2,1299,Neighbors,SELECT,1237.7526
43,CrossMatch,2,1300,Match,SELECT,2296.3717
43,CrossMatch,2,1301,Match,SELECT,2218.5516
43,CrossMatch,2,1302,Match,SELECT,1817.0316
43,CrossMatch,2,1303,fGetNearbyObj,SELECT,3048.1946
43,CrossMatch,2,1304,Zone,SELECT,655.6423
43,CrossMatch,2,1305,Match,SELECT,2319.9495
43,CrossMatch,2,1306,Match,SELECT,4558.9086
43,CrossMatch,2,1307,Match,SELECT,646.3805
43,CrossMatch,2,1308,Neighbors,SELECT,228.0523
43,CrossMatch,2,1309,fGetNearbyObj,SELECT,6359.0578
43,CrossMatch,2,1310,Neighbors,SELECT,477.9167
43,CrossMatch,2,1311,Neighbors,SELECT,965.9432
43,CrossMatch,2,1312,Match,SELECT,4390.4685
43,CrossMatch,2,1313,Zone,SELECT,610.0627
43,CrossMatch,2,1314,Neighbors,SELECT,5786.5512
43,CrossMatch,2,1315,fGetNearbyObj,SELECT,813.972
43,CrossMatch,2,1316,Neighbors,SELECT,705.5864
43,CrossMatch,2,1317,Neighbors,SELECT,463.8099
43,CrossMatch,2,1318,Zone,SELECT,822.3916
43,CrossMatch,2,1319,Match,SELECT,3676.0161
43,CrossMatch,2,1320,Match,SELECT,966.1449
43,CrossMatch,2,1321,Match,SELECT,6394.3707
43,CrossMatch,2,1322,Neighbors,SELECT,1907.5785
43,CrossMatch,2,1323,Match,SELECT,2117.853
44,CrossMatch,2,1324,fGetNearbyObj,SELECT,2258.861
44,CrossMatch,2,1325,fGetNearbyObj,SELECT,3481.9028
44,CrossMatch,2,1326,Neighbors,SELECT,3526.0728
44,CrossMatch,2,1327,fGetNearbyObj,SELECT,2967.4838
44,CrossMatch,2,1328,Match,SELECT,2817.618
44,CrossMatch,2,1329,Match,SELECT,809.4721
44,CrossMatch,2,1330,Neighbors,SELECT,855.4922
44,CrossMatch,2,1331,Neighbors,SELECT,468.7571
44,CrossMatch,2,1332,fGetNearbyObj,SELECT,6495.2227
44,CrossMatch,2,1333,fGetNearbyObj,SELECT,19276.3675
44,CrossMatch,2,1334,Neighbors,SELECT,68741.9487
44,CrossMatch,2,1335,Neighbors,SELECT,2455.8594
44,CrossMatch,2,1336,fGetNearbyObj,SELECT,2826.4892
44,CrossMatch,2,1337,Match,SELECT,1577.0327
44,CrossMatch,2,1338,fGetNearbyObj,SELECT,2409.0292
44,CrossMatch,2,1339,Match,SELECT,607.4092
44,CrossMatch,2,1340,Neighbors,SELECT,1539.4298
44,CrossMatch,2,1341,fGetNearbyObj,SELECT,712.1088
44,CrossMatch,2,1342,Neighbors,SELECT,1317.9428
44,CrossMatch,2,1343,Neighbors,SELECT,782.2186
44,CrossMatch,2,1344,Neighbors,SELECT,3484.2233
44,CrossMatch,2,1345,Neighbors,SELECT,4072.1951
44,CrossMatch,2,1346,fGetNearbyObj,SELECT,2720.3846
44,CrossMatch,2,1347,fGetNearbyObj,SELECT,859.5667
44,CrossMatch,2,1348,Neighbors,SELECT,434.3859
44,CrossMatch,2,1349,fGetNearbyObj,SELECT,4131.2448
44,CrossMatch,2,1350,Match,SELECT,1895.382
44,CrossMatch,2,1351,fGetNearbyObj,SELECT,218.4272
44,CrossMatch,2,1352,fGetNearbyObj,SELECT,2236.2235
44,CrossMatch,2,1353,fGetNearbyObj,SELECT,2852.7193
45,CrossMatch,2,1354,Neighbors,SELECT,674.3826
45,CrossMatch,2,1355,fGetNearbyObj,SELECT,438.468
45,CrossMatch,2,1356,Neighbors,SELECT,6439.8684
45,CrossMatch,2,1357,fGetNearbyObj,SELECT,1411.2979
45,CrossMatch,2,1358,fGetNearbyObj,SELECT,1094.5274
45,CrossMatch,2,1359,fGetNearbyObj,SELECT,7304.1282
45,CrossMatch,2,1360,fGetNearbyObj,SELECT,6804.8715
45,CrossMatch,2,1361,Neighbors,SELECT,1198.2128
45,CrossMatch,2,1362,Neighbors,SELECT,2655.9015
45,CrossMatch,2,1363,Neighbors,SELECT,936.3463
45,CrossMatch,2,1364,fGetNearbyObj,SELECT,1679.3821
45,CrossMatch,2,1365,fGetNearbyObj,SELECT,528.3637
45,CrossMatch,2,1366,fGetNearbyObj,SELECT,3164.007
45,CrossMatch,2,1367,fGetNearbyObj,SELECT,7707.2397
45,CrossMatch,2,1368,fGetNearbyObj,SELECT,6016.1378
45,CrossMatch,2,1369,Zone,SELECT,2003.0888
45,CrossMatch,2,1370,fGetNearbyObj,SELECT,197.7603
45,CrossMatch,2,1371,Neighbors,SELECT,888.5807
45,CrossMatch,2,1372,fGetNearbyObj,SELECT,1676.9031
45,CrossMatch,2,1373,Zone,SELECT,380.844
45,CrossMatch,2,1374,Neighbors,SELECT,316.2999
45,CrossMatch,2,1375,Neighbors,SELECT,11068.3484
45,CrossMatch,2,1376,Neighbors,SELECT,5134.3751
45,CrossMatch,2,1377,Zone,SELECT,3480.574
45,CrossMatch,2,1378,fGetNearbyObj,SELECT,4400.7846
45,CrossMatch,2,1379,Neighbors,SELECT,453.9957
45,CrossMatch,2,1380,Neighbors,SELECT,649.8673
45,CrossMatch,2,1381,fGetNearbyObj,SELECT,2464.8727
45,CrossMatch,2,1382,fGetNearbyObj,SELECT,2709.0357
45,CrossMatch,2,1383,fGetNearbyObj,SELECT,357.8662
45,CrossMatch,2,1384,Match,SELECT,2259.732
45,CrossMatch,2,1385,Match,SELECT,1713.5465
45,CrossMatch,2,1386,Neighbors,SELECT,5763.8194
45,CrossMatch,2,1387,Neighbors,SELECT,2725.4917
45,CrossMatch,2,1388,Neighbors,SELECT,13005.9478
46,CrossMatch,2,1389,fGetNearbyObj,SELECT,677.0891
46,CrossMatch,2,1390,fGetNearbyObj,SELECT,1222.322
46,CrossMatch,2,1391,Neighbors,SELECT,1149.829
46,CrossMatch,2,1392,Neighbors,SELECT,464.8042
46,CrossMatch,2,1393,Neighbors,SELECT,143.7476
46,CrossMatch,2,1394,Neighbors,SELECT,1119.1625
46,CrossMatch,2,1395,fGetNearbyObj,SELECT,4547.4618
46,CrossMatch,2,1396,fGetNearbyObj,SELECT,8650.8809
46,CrossMatch,2,1397,Neighbors,SELECT,6068.8218
46,CrossMatch,2,1398,fGetNearbyObj,SELECT,6554.515
46,CrossMatch,2,1399,Neighbors,SELECT,526.2597
46,CrossMatch,2,1400,fGetNearbyObj,SELECT,2522.0139
46,CrossMatch,2,1401,Neighbors,SELECT,3514.8222
46,CrossMatch,2,1402,Neighbors,SELECT,3806.4294
46,CrossMatch,2,1403,Neighbors,SELECT,1680.5768
46,CrossMatch,2,1404,Neighbors,SELECT,2168.6258
46,CrossMatch,2,1405,Match,SELECT,21464.5708
46,CrossMatch,2,1406,Match,SELECT,5832.4238
46,CrossMatch,2,1407,fGetNearbyObj,SELECT,3358.1657
46,CrossMatch,2,1408,fGetNearbyObj,SELECT,4208.317
46,CrossMatch,2,1409,fGetNearbyObj,SELECT,1061.3724
46,CrossMatch,2,1410,Match,SELECT,3932.9174
46,CrossMatch,2,1411,Neighbors,SELECT,2134.2447
46,CrossMatch,2,1412,fGetNearbyObj,SELECT,5093.8076
46,CrossMatch,2,1413,Neighbors,SELECT,809.1675
